employee_id,name,age,gender,department,position,salary,hire_date,email,phone,address,employment_status
9089739a-551c-4de6-832d-aab9a79caf6f,Linda Hart,34,Male,Marketing,Writer,37664,2021-05-16,mary70@example.com,423-315-4503,"089 James Trafficway Suite 501
Jenniferchester, IN 16074",Active
d9f92178-81d5-4feb-b7dd-35f1bd2a585f,Caitlin Lopez,53,Male,HR,Plant breeder/geneticist,64699,2024-02-26,wilsonjessica@example.org,001-256-856-1315,"1788 Jodi Drive
Jerryland, OK 38337",Active
e698a855-d3d7-4f60-9537-ec24e07ab925,Meredith Gonzales,45,Male,IT,Cartographer,68154,2024-11-06,allendavid@example.net,(803)477-8878,"21263 Kayla Lakes
East Leviland, WA 03004",Terminated
7b027986-0544-42f4-a601-bf8f1d38912b,Jeff Flores,22,Female,IT,Public librarian,120149,2020-02-04,jimsmith@example.com,916.369.7401x500,"048 Julia Keys Suite 967
Hardyburgh, GA 49541",On Leave
99cceb14-cb8b-458f-8cec-b1c8c3213fd4,Scott Russell,34,Male,HR,"Engineer, chemical",145077,2020-10-23,tinachen@example.net,260.760.0595,"389 Patrick Ford
Hudsonbury, MO 05186",Active
de6bbe04-5ffd-44ef-b510-d20c17ce04bc,Melissa Fisher,35,Non-Binary,Marketing,Speech and language therapist,95893,2022-05-17,zachary20@example.org,394-515-4329,"7559 Hudson Vista
Thomasside, ND 87237",On Leave
1d2a6523-e8ba-48c2-9629-d64bd1234445,Emily Boyd,59,Non-Binary,Finance,Land/geomatics surveyor,33824,2020-11-23,nicholaslee@example.net,+1-846-738-2661x132,"048 Jeffrey Viaduct Apt. 232
South Robert, HI 51387",Terminated
be66337c-c31e-43b1-a0cc-0085972413b6,Austin Jones,24,Female,Finance,Set designer,145949,2024-07-11,lewissarah@example.net,571.255.7989,"981 Douglas Track Suite 251
Wendyview, PA 03591",On Leave
a0cff927-e78c-4388-89a1-71d526658b79,Rebecca Santana,30,Non-Binary,Operations,"Administrator, education",90574,2021-02-26,cassandra30@example.net,907.599.5542,"7087 Hart Rest Suite 291
Wongview, WY 93319",Resigned
498a60a4-14ab-4c8b-9de9-5b77b0744926,Jennifer Mcgrath,48,Male,IT,Agricultural consultant,122839,2020-02-21,amanda05@example.org,522-771-2276x51351,"15432 John Parkways Apt. 506
Justinside, MA 04425",Active
551a873f-acde-487a-81f6-86aa72cf620d,Richard Medina,29,Female,HR,Building services engineer,149954,2023-04-21,kathleen98@example.net,(730)795-6444,"USNS Calderon
FPO AA 39447",Active
8e05ff02-d277-4067-a3a3-215ae3e8248c,Christina Rodriguez,64,Non-Binary,HR,"Optician, dispensing",113026,2020-11-29,gabrielaanderson@example.com,790.706.9438x6683,"949 Timothy Manors Suite 484
Christopherberg, ND 64977",Resigned
aff261c0-77b6-4400-b4c0-6b43161e4149,Doris Fernandez,49,Female,Sales,Copy,41044,2023-02-05,hramirez@example.net,359.499.1241,"586 Boyd Stravenue Apt. 714
South Brady, AK 61724",Resigned
72ce5cee-15a0-43a9-ac67-b63c742ea8a4,William Hunter,61,Female,Operations,Lexicographer,111037,2021-11-19,sharon74@example.com,001-918-441-3775,"0189 Martin Rue
New Barbara, AK 27076",On Leave
feb64b14-7563-49ec-995f-11894dce7640,Keith Bailey,25,Non-Binary,Marketing,Economist,149241,2023-09-14,rachaelfoster@example.net,338.768.6091x165,"2831 Megan Summit
New Dale, MS 02394",Terminated
edca9161-cb8d-4f7e-beee-7192c9ba6c60,Alex Pineda,44,Non-Binary,Marketing,Museum/gallery curator,132603,2021-10-05,smithdonna@example.com,001-261-766-6066x585,"Unit 4694 Box 2987
DPO AP 09976",Active
e5791193-cbd6-4a22-bc98-f629dd3b0c68,Joanne Fleming,33,Male,Marketing,IT sales professional,40076,2024-06-25,harmonbrenda@example.net,358-871-8877x03921,"3670 Jason Flats
Lewisburgh, NE 03704",Resigned
c50eb268-60ae-4c99-bdd5-4a83d814206a,Jill Mendoza,61,Female,Sales,"Therapist, speech and language",122136,2021-09-13,walshjeffrey@example.net,+1-262-271-6737,"086 Stephanie Road Suite 408
Chapmanmouth, AK 45495",On Leave
73fe6607-bea2-4c4e-9e01-1d66f7c446f2,Martin Cruz,42,Non-Binary,Marketing,Animal nutritionist,144062,2022-08-21,audreycox@example.org,(574)406-7396x5031,"472 Amy Pine Apt. 471
Lewischester, OH 86481",On Leave
13e042ad-823b-4742-98b0-396aa308d5ac,Mary Thomas,63,Non-Binary,HR,Network engineer,71652,2020-09-22,robertgillespie@example.com,001-369-887-6413x62377,"USNV Mcconnell
FPO AA 75323",Resigned
07a26bc0-29a1-4efa-be3e-de42bed8d949,Caroline Hanson,45,Non-Binary,Marketing,"Nurse, mental health",90243,2021-07-16,sarahwilliams@example.org,889.549.4073,"845 Michael Valley
New Kimberly, GA 07932",Resigned
d86766bf-6a08-4b00-b5d5-2744a8ac234e,Curtis Carlson,42,Female,Finance,"Surveyor, mining",39686,2023-01-27,keithmay@example.net,788.585.0854,"242 Carroll Coves
Lake Kathleenland, AR 87338",Resigned
4db7b44b-2071-4fa1-8326-fbd92dd72128,Dr. James Acosta,54,Male,Finance,Production engineer,55915,2021-02-21,courtney08@example.net,001-458-958-6824x101,"1779 Hernandez Brook
West Christopher, PA 17238",On Leave
20d5aa3f-8185-4c81-88aa-f8adb2bacc1c,Danielle Newton,28,Non-Binary,Finance,Medical laboratory scientific officer,119300,2023-11-25,brianleonard@example.com,+1-975-983-0238x592,"USS Anderson
FPO AA 46324",Terminated
f22d94eb-898b-48f9-a4a6-54ba5db566c8,Lisa Garcia,46,Male,Sales,Air broker,73426,2021-09-19,rmeyer@example.org,247-818-3303,"57606 Julie Street
West April, NJ 06560",On Leave
83ead3a7-d6aa-4d51-88b8-5e5134e04128,Richard Cruz,26,Female,Finance,Operational researcher,123281,2021-03-04,nataliepugh@example.com,451-936-6629,"6305 Rodriguez Valleys
Henryberg, NM 04507",Active
ce0f4a50-01d5-47a3-bade-e2641ba3f494,Kimberly Baker,56,Male,Finance,Consulting civil engineer,102473,2023-04-01,guerrerotracy@example.org,835-253-6547,"382 Johnson Mount Apt. 121
Nixonmouth, PR 56760",Terminated
ce36d1b0-bd36-4bc1-98c5-8413fac89766,Tami Bryant,51,Male,Marketing,Water engineer,117068,2024-09-09,pwilson@example.net,(805)318-1689x15481,"USNV Sims
FPO AA 72715",Active
77feb1c5-9300-4438-a6fa-df3c9bc15c23,George Smith,34,Male,HR,Outdoor activities/education manager,133920,2020-10-13,stephaniewright@example.com,496.338.6736x218,"271 Mccall Prairie Suite 802
Bergermouth, IN 04270",Resigned
37d5ac4b-fd2e-40d5-8020-aeaffd62ff9a,Roger Dillon,57,Male,Finance,"Designer, ceramics/pottery",38667,2024-05-27,yjones@example.net,001-935-708-9938x820,"89445 Bishop Meadows Apt. 207
Gomezshire, WI 89535",Resigned
cbf2e6e0-3aca-430f-98c1-2c44f7ce9e51,Justin Mcdaniel,31,Female,HR,"Engineer, maintenance",34682,2023-03-13,lcopeland@example.org,466-231-3479,"507 Robert Ridges Apt. 563
West Jessica, NJ 94626",Terminated
790f64d5-16cd-47f7-ba7d-7752d474a15d,Steven Sullivan,22,Female,HR,Technical author,63330,2022-05-30,rosalesbrian@example.com,001-812-466-2754x202,"1696 Edward Mews Apt. 613
Morenomouth, NH 87143",Active
0cecbdf3-26f1-4053-8a30-d3188f530465,Ronald Miller,46,Non-Binary,Sales,Trade union research officer,98566,2020-09-07,brandi95@example.net,865.246.7752x208,"7772 Renee Freeway Apt. 940
Haleyville, MO 05403",Terminated
64e86427-6e83-4b9c-87e3-d674a485a53f,Norma Wilson,45,Male,Operations,Product designer,42198,2024-05-03,walshdavid@example.net,927-254-9561,"586 Dana Village Apt. 030
Port Heathermouth, DC 41982",Active
1a9b3945-936b-4d36-a2f8-2d58c8d7057d,Veronica Wallace,22,Male,Marketing,Metallurgist,34371,2021-09-20,kimberlygutierrez@example.net,(752)656-4165,"983 Mccarthy Plaza
New Chaseshire, MA 68581",Terminated
9f0a3a15-6707-455f-8684-bae207c85bd2,Shawn Davis,26,Non-Binary,Marketing,"Radiographer, diagnostic",44989,2024-09-04,lauraking@example.org,(216)311-6372,"94650 Mckinney Overpass Apt. 369
New Danny, RI 20818",Resigned
f5174e2b-9d91-4479-9c95-b0d98bef3908,Malik Vasquez,46,Non-Binary,IT,Logistics and distribution manager,127889,2024-06-13,mirandapaul@example.org,+1-674-213-5975x5407,"99635 Bird Ferry Apt. 497
East Coryshire, TN 65132",Active
739007e3-c09d-43b4-8669-30825a629504,Kayla Hamilton,33,Non-Binary,IT,Civil Service fast streamer,66512,2020-08-31,joneslauren@example.com,001-573-833-0013x5787,"21010 Gary Wall Suite 590
Lauraborough, ND 94471",Resigned
e9a4ec9c-862d-49f6-a5c4-05301a8e9742,Kendra Miller,48,Non-Binary,Marketing,Legal secretary,99478,2021-11-13,martinmay@example.com,(523)258-5288,"8155 Kevin Way Apt. 504
South Cindychester, VI 72037",Active
c522cc1e-1ae7-45a4-8fc6-862de892bceb,Paul Munoz,27,Female,Finance,Accounting technician,121592,2021-10-01,anthony06@example.org,5672813732,"00322 Herrera Drive
New Gabriel, WA 95673",Resigned
b78e8b47-b3e3-4d63-8ff0-8ab1966e43e2,Jerry Hill,22,Female,Finance,Patent attorney,59779,2020-12-13,mnichols@example.org,265-718-2140x6379,"21471 Valdez Mountain
New Davidburgh, RI 05861",Resigned
33df00a9-b1c1-42dc-af95-a9f31ff00227,Melissa Stephens,48,Female,Sales,Administrator,44582,2022-09-22,cassie46@example.org,6012008034,"8770 Reynolds Isle Apt. 189
Michelleshire, KS 32884",Terminated
8c11b3f8-7ac5-47a9-a507-ee1e17e51774,Brandon Dennis,64,Female,Operations,Architect,73669,2024-03-25,jeremy54@example.net,2147180192,"06972 Troy Crossroad
Port Vincentchester, PW 39628",Resigned
970141d1-c11d-41a4-a284-8dbc624b1a89,Sandra Garcia,26,Female,Sales,"Surveyor, rural practice",108700,2023-07-10,fsalinas@example.com,991.983.6248,"99893 Greene Expressway Apt. 242
Kimberlymouth, DE 68577",Terminated
634804c3-0e5d-465a-ac60-b567ef204667,Sharon Wood,51,Male,Sales,Educational psychologist,87394,2024-12-28,shawjohn@example.net,974-304-6657,"2088 Weber Prairie
New Jared, ND 64348",Active
9fe7605d-a509-4304-9aa5-d1df3d3f16e7,Calvin Byrd,45,Non-Binary,Marketing,Health and safety inspector,91692,2023-10-04,webbshirley@example.org,+1-420-576-4873x06754,"399 Kelly Valleys
Danielleton, IA 00962",Active
7fba14a8-0797-446d-a8fe-9888003e7b38,Kathleen Moreno,55,Non-Binary,IT,"Administrator, charities/voluntary organisations",63342,2024-05-29,shannon92@example.org,(643)578-9539x2430,"88701 Raymond Trace
Roweshire, WI 99609",Resigned
90825bb2-1ecb-4e94-85b7-8f3e5407f821,Patricia White,46,Male,IT,Broadcast journalist,31482,2022-02-27,bryanlewis@example.net,001-929-962-5082x56428,"151 Luna Lakes Apt. 510
Kelleyshire, CT 23911",On Leave
2a891959-0f42-439b-91ad-0d49cc685c08,Brad Black,36,Non-Binary,HR,Publishing rights manager,96205,2020-08-28,gracegarner@example.com,471-493-9593,"3082 Austin Village
Davisbury, NY 37913",On Leave
b52920d9-7d28-4ac6-ad78-6e85049792bc,Taylor Webb,42,Female,Operations,Contracting civil engineer,89654,2024-10-04,dylan07@example.org,953.986.9888,"8853 Rubio Tunnel
Garzamouth, VI 11377",Terminated
8250205d-714b-43ed-840c-0afc6b84af82,Stanley Howard,51,Male,HR,"Therapist, occupational",69054,2021-06-16,lindsayhopkins@example.org,310.738.6523x6061,"99357 Conner Forges Suite 760
Michaelfurt, CO 85226",On Leave
01f4cc3a-00cf-47d5-9019-017c0b7c065d,Jacob Morgan,56,Female,Operations,Clinical molecular geneticist,49263,2024-03-19,devon44@example.com,250-344-3218,"705 Copeland Extension Apt. 493
Calvinport, UT 14023",Resigned
1535833a-bbd9-47b0-940c-286a29dd49ca,Melanie Williams,54,Female,Operations,Medical secretary,123041,2023-06-21,daniel87@example.net,769.891.8150x12174,"3689 Carl Fall Suite 284
Cindymouth, MH 85876",Resigned
c1151e76-0a31-498e-9676-0a1953f1c925,Judy Fleming,39,Male,Sales,Sports development officer,88237,2022-11-14,steven84@example.net,328.934.6149x182,"66286 Elizabeth Roads
South Antonio, SC 53131",On Leave
329437ed-87b8-45ac-ab69-ff5b240b8b29,Mrs. Jennifer Gordon,32,Non-Binary,HR,Contracting civil engineer,94507,2020-08-03,tasha97@example.net,+1-300-466-0570,"07733 Willis Freeway Suite 667
New Kathy, PR 09826",Active
f3de3def-f811-4539-896c-31ab7ad12d77,Steven Murphy,37,Non-Binary,Sales,"Horticulturist, commercial",126025,2021-01-03,watsonjohn@example.net,899-975-4690x826,"95946 Tyler Squares
Nathanielchester, PR 78403",On Leave
ce4c9d74-8d75-411b-8322-7585bf452a4a,Wayne French,61,Non-Binary,Finance,Furniture designer,33015,2020-06-30,adkinsdanielle@example.net,918-633-1666x10932,"4552 Joseph Prairie
Jeremyburgh, VI 62562",Active
f4b0d249-0b11-4922-801c-9f61fe43ba5e,William Macdonald,37,Male,Sales,Office manager,133183,2021-01-12,kaisermitchell@example.com,988.926.7775,"122 Forbes Cove
Fisherland, VT 64349",Active
a7dcbf24-121d-49bd-8cb1-ce72ae577e11,Gregory Norris,63,Male,Sales,Facilities manager,143883,2020-02-20,christine89@example.org,869.618.7683x5677,"32313 Lee Squares
East Gregoryburgh, GU 57006",Terminated
ba450a1f-758a-4ffc-b2fe-c49c10bed614,Mrs. Crystal Gray,41,Non-Binary,Marketing,Chief Marketing Officer,123897,2020-12-05,juanholt@example.net,(314)636-6275,"0271 Christopher Mall
Lake Christine, PW 33948",Resigned
e0cdddc5-5ae9-4c58-a21c-6dd869d34c40,Christina Richards,45,Male,IT,Software engineer,123590,2023-11-24,shahwhitney@example.net,(502)962-1858x4666,"22048 Bautista Green Suite 705
Davisville, DC 93444",On Leave
165ad245-46e1-4a30-bcbf-9c8489bc0e82,Erika Liu,34,Female,Operations,Actuary,144228,2022-09-20,thomaskaren@example.org,205-532-5829x74492,"513 Lewis Heights Apt. 536
Port Michaelfurt, NM 77759",Resigned
b4cccb15-bd91-431a-923d-d2e859c7a42d,Andrew Valenzuela,35,Non-Binary,HR,Fine artist,87908,2023-08-06,erinmiles@example.org,001-918-421-1997x578,"38033 Rose Circles Suite 176
New Tylerburgh, IL 15791",Resigned
ab2930cd-fc8d-4239-b75a-fe43537f1a98,Rachel Brown,39,Male,Sales,Energy manager,121911,2024-02-25,douglasregina@example.com,001-452-900-3244x0559,"666 Garcia Ridges Suite 674
Lake Melissaview, FM 91338",Resigned
fe48a117-518a-4302-b4b0-faa19e48a4ba,Jason Cortez,57,Non-Binary,Marketing,Editorial assistant,38234,2024-05-23,delacruzamy@example.com,+1-894-292-9722x2630,"5606 Keith Springs
East Jadeshire, MT 26319",Terminated
f5125f57-3a82-40e9-9805-1459f99fb55e,Brian Garcia,34,Male,Marketing,Psychiatrist,108023,2020-08-21,smoore@example.com,760-614-6339,"2799 Destiny Meadows
South Latoyafort, MH 18411",On Leave
ac364fe2-4a77-476f-a093-59af30127db4,Tara Perry DDS,22,Female,IT,Financial controller,115174,2023-02-14,rachelmendoza@example.net,+1-586-448-4175x4512,"028 Alexis Field Apt. 094
East Melanieview, WV 67772",Resigned
fb3e9231-87f9-4a39-9a07-6e499cc3f4a2,Denise Jones,33,Non-Binary,Finance,Production manager,143541,2020-03-24,rita45@example.net,443-741-7885,"3472 Dale Landing Suite 495
South Yolandastad, GA 88665",Resigned
33604f9e-fa12-4072-9d44-6f163229f8bf,Krystal Villanueva,41,Non-Binary,HR,"Administrator, arts",37754,2021-10-25,christophermiles@example.org,283.659.0544x18856,"898 Katherine Fork
Dylanmouth, RI 40434",Active
1015dff7-3c95-4b7f-80a7-9d9c37bb9250,Thomas Blevins,38,Male,Marketing,"Teacher, primary school",142933,2021-06-01,rachel76@example.net,584.771.9381x93446,"359 Joseph Stream
Williamsshire, VA 30564",Resigned
996f942c-1050-4db0-a5d3-0743bb48ad66,Dale Daniels,25,Non-Binary,Sales,Magazine features editor,74354,2022-09-19,xwilson@example.com,(772)429-1618x305,"65180 Justin Station Apt. 079
Lake Robin, ID 31953",Active
add9c5b6-f7f6-48d9-a1cc-d04db142002c,Mr. Carlos Cole,37,Female,Marketing,Animator,84231,2021-06-13,kennethvaughn@example.com,853.881.9197x79086,"3495 Morales Brook
Port Adrienne, NE 29780",Resigned
7a4ea6ad-d562-4349-947d-582e53ff74eb,Mr. William Forbes,32,Male,Operations,"Investment banker, corporate",35196,2024-10-18,cody44@example.org,3506585853,"635 Ryan Plain Apt. 812
Spencerburgh, NE 41079",Active
7f6d7623-e7a2-4468-9ffa-08b30a6e33b2,Caitlin Reynolds,35,Non-Binary,IT,Television/film/video producer,95807,2022-03-31,mooreanthony@example.com,794.575.8159,"841 Carla Hill
Simpsonville, MD 51463",Resigned
8080d224-0422-4f5a-a0ac-105c340554b8,James Garcia,22,Female,Operations,Marketing executive,116339,2024-08-08,jenniferevans@example.org,+1-852-773-8027x5735,"PSC 4239, Box 9648
APO AE 23605",On Leave
50af184e-02ef-40ee-97bb-4e10e72a2f71,Amber Donovan,40,Non-Binary,Marketing,Exercise physiologist,47376,2023-01-21,aaronscott@example.net,(301)339-8166x23089,"660 Paul Springs Suite 429
Lake Peggyshire, VT 27838",On Leave
7b346160-ea6f-4c1d-9980-d2ccf22fbc76,Joshua Price,56,Male,HR,Chartered management accountant,55328,2020-04-17,breweramanda@example.net,(251)591-6628,"896 Joseph Branch Suite 591
Jessetown, AS 77523",Terminated
d551b3ff-27c4-45d4-9129-4a48b18e7a7e,Cheryl Wells,44,Non-Binary,IT,Make,113426,2022-03-12,ysimon@example.org,702.590.8621x15650,"6705 Robert Turnpike
Mooreside, AK 12352",On Leave
02d42991-0078-408a-a259-510caeee934b,Carrie Cannon,44,Male,Sales,IT technical support officer,59819,2023-08-20,vharper@example.net,+1-695-973-4560x41572,"Unit 7930 Box 1575
DPO AP 13320",On Leave
42b9b1d5-a2d5-4b04-a695-7eaa380e9175,Marc Branch,47,Non-Binary,IT,Press photographer,102046,2020-06-07,xvalenzuela@example.org,(498)489-3338,"PSC 4129, Box 0624
APO AA 52243",Terminated
82ce3621-7f10-44ec-92f9-3e5a1416a838,Justin Dyer,38,Male,Operations,Heritage manager,36743,2024-07-01,kevinoliver@example.net,001-942-291-5321x193,"1485 Yvette Dam
Crossstad, MI 64442",Active
fd4da76a-60ee-42f6-a992-e184c6103655,Brett Brown,24,Female,Sales,Radio producer,52879,2020-11-26,amanda29@example.net,(741)236-4203x70085,"5004 Smith Rue Suite 617
Dunnstad, PW 36894",Terminated
f97de899-1224-4a73-a3d7-5b61b121008e,Lisa Bridges,22,Male,Sales,Toxicologist,32470,2023-02-03,ilucas@example.com,997-591-8443x83518,"01197 Jacob Dale Apt. 450
Port Josephport, AZ 92379",Active
a67eb4eb-d16b-44af-92bd-ae9c0779b97e,David Morgan,29,Male,IT,Operational investment banker,57204,2022-11-02,brookscrystal@example.org,614.922.4923,"45765 Avery Plains Suite 131
Mariaton, KS 11811",Resigned
0327a092-9e1f-4790-ae3e-f656540eab9e,Melissa Nguyen,63,Non-Binary,HR,Accounting technician,137088,2024-03-14,heathergonzalez@example.net,001-232-698-6803x190,"938 Eric Valleys
South Suzannehaven, MT 92815",On Leave
a939d12f-10b4-4f19-93a6-c37631851463,Sandra Branch,34,Female,IT,Agricultural consultant,57145,2022-12-20,ncastro@example.net,(394)464-0147x631,"76036 Jon Wall
Bryanbury, NE 53246",Terminated
17654ce0-e504-4c2a-a477-b357a7b10937,John Mills,26,Non-Binary,HR,Dietitian,140677,2020-12-06,emendez@example.org,934-419-4625x6266,"1725 Ryan Square Apt. 264
Wilsonview, NH 34089",On Leave
0e67a29e-d494-482e-b6b1-3939ec1f5114,Jeremy Owens,40,Non-Binary,Operations,Aid worker,134886,2024-11-13,karen78@example.com,(889)572-1812,"332 Yates Lodge Suite 709
West Danny, ID 13222",Terminated
79cffe88-a2e8-44a8-bbe7-db1256a99b18,Sydney Grimes,46,Female,IT,Analytical chemist,125301,2025-03-29,ktaylor@example.org,534-214-3565x940,"7634 Torres Course
Rosefort, MI 26078",Resigned
a218ce67-f93d-4fc0-9134-443dac3d8ec0,Mary Murphy,44,Non-Binary,Sales,Haematologist,60120,2024-08-18,sdavidson@example.org,507.684.4774,"Unit 4354 Box 3705
DPO AA 67436",Resigned
ab2b8a12-199a-42dc-b76c-bdfe5bc618c7,Nicholas Waters,34,Female,IT,"Engineer, land",86818,2022-06-12,howardmichael@example.com,299-921-8923,"0944 Perez Square
Morganfort, NH 05723",Resigned
0056c3e2-fdad-4171-8b62-c8808205ff45,Natalie Stanley,32,Male,Finance,Investment analyst,75686,2023-09-15,simsmichael@example.net,+1-422-725-9195,"316 Kimberly Causeway
Russelltown, MO 47941",Resigned
cb046368-ff53-4919-8c27-11c52eb58e96,Samantha Carrillo,55,Female,Operations,"Programmer, systems",36222,2021-10-11,cweber@example.org,001-300-240-3452x8068,"62387 Charlotte Coves
South Michaelchester, MI 46600",Resigned
02c6f02e-3656-4aaf-b719-cfd425916566,Anthony Lin,34,Female,Finance,Community education officer,41434,2023-02-16,christina55@example.org,444.707.9675x54823,"1196 Julie Cliffs
West Erik, TN 39557",Active
7b8c6e02-569a-4adb-bda9-4357efb0e391,Lori Dawson,42,Female,Finance,"Engineer, control and instrumentation",74296,2020-12-31,rodrigueznathan@example.org,256.220.9538x2780,"788 Jessica Shoal Suite 851
New Stephaniemouth, GU 09561",Active
840a3a71-7b8e-464e-8d50-b40f953f3112,Francisco Tran,50,Female,HR,Exhibition designer,129506,2024-11-15,alejandrozimmerman@example.org,(983)400-9187,"85649 Steven Drive
Edwardsland, KY 56354",On Leave
3d32fb06-9252-4efa-b481-bea4c750f090,Ashley Johnston,49,Female,Operations,"Engineer, broadcasting (operations)",78511,2024-11-03,xtrujillo@example.com,(644)974-8167x54128,"691 John Ramp
New Josestad, ID 05053",Terminated
f1dcf73d-6388-4928-86d5-665c0307f854,Lauren Garcia,45,Male,IT,"Horticulturist, amenity",45017,2023-09-17,erica87@example.org,001-920-602-2982,"377 Ricky Alley Apt. 834
South Peterfurt, ME 28039",On Leave
f81a776a-19d8-4e47-8629-cf4fd49b6f29,Stacy Pena,30,Non-Binary,Sales,Brewing technologist,76177,2024-08-27,greenmichael@example.org,001-209-957-7220,"04751 Smith Wells
North Benjaminmouth, AK 98300",On Leave
227c2689-1a63-47b5-8d5e-b3d8bfcd3313,Paul Barnes,41,Female,IT,Marine scientist,46683,2024-06-04,alyssa81@example.org,(975)884-7280x296,"927 Ellis Mission Apt. 848
Timothymouth, WA 15478",On Leave
06ddba1e-09b0-4133-b327-64ce4f451083,Brian Cohen,32,Non-Binary,Marketing,Financial trader,41669,2021-03-13,dshepherd@example.net,606-350-9093x54611,"32808 Torres Mountains
South Melindaview, KS 39603",Active
d8220ff2-c7e5-4a31-85eb-56a8b8ec73d1,Neil Lopez,64,Non-Binary,Marketing,Archaeologist,73220,2022-03-19,psanders@example.com,2934807193,"6521 Nelson Village
Karafurt, WY 28098",On Leave
d22ca96e-dde3-4ac1-b575-739fc506fcf5,Amy Jones,47,Male,Marketing,Special effects artist,101195,2020-10-05,ngonzalez@example.com,+1-764-892-2255x3788,"52798 William Spur
South Dana, NJ 24830",Terminated
9ffda352-09e6-4525-93cf-b9f70a942002,Kristin Rodgers,61,Non-Binary,Marketing,Catering manager,91283,2023-05-16,kylemeza@example.com,001-436-272-6812,"08307 Sandra Meadow Apt. 152
Boydborough, CO 09945",On Leave
20222507-51bb-447f-b13e-edd3a5e2308e,Darren Mills,55,Male,Marketing,Clinical molecular geneticist,141031,2022-10-22,christophermoody@example.org,001-232-345-8100x0424,"7277 Mejia Curve Apt. 361
East Anthony, WA 11669",Terminated
9bf03607-b121-4b50-9347-f94421c069c7,Grant Compton,31,Non-Binary,Sales,Music tutor,40706,2023-08-21,kathywerner@example.net,(485)452-0468x19413,"69175 Troy Skyway
West William, CA 93886",Terminated
c9faf59d-ac95-4939-b3a3-b83366f411de,Nicole Sullivan,48,Female,HR,Scientific laboratory technician,74290,2021-05-17,bstephens@example.com,4833575475,"8603 Cody Rapids
Josephborough, PW 12043",Resigned
67724f99-00d1-4a5e-94d5-555549e6fac0,Steven Mckinney,40,Non-Binary,Finance,Equality and diversity officer,48410,2024-10-08,aroman@example.net,(592)747-3987x42657,"USNV Price
FPO AE 20218",Active
7af68ef1-1bbb-43e2-af04-b14a38e42487,Miranda Young,55,Male,Marketing,Physiological scientist,117196,2021-11-21,ykent@example.net,+1-814-338-3985x5215,"5469 Heather Avenue Suite 780
Amandafort, WY 09258",Resigned
74ae7bc0-a8e9-4acd-9029-3e842eb49073,Corey White,33,Male,Finance,Gaffer,63711,2020-10-19,qsanchez@example.com,509-301-0712x97285,"4720 Klein Crossing Suite 129
Port Samanthatown, PR 29869",Terminated
3afa1723-b01c-4e07-9d3d-06f2a68c7244,Jodi Jimenez,46,Male,Operations,Plant breeder/geneticist,146808,2024-11-11,spencermichelle@example.org,+1-877-794-4723x460,"815 Perez Row Suite 264
New Joshua, TX 09795",Terminated
d08be776-f6f7-409b-b751-552528ac4bde,Karen Davis,55,Non-Binary,HR,Sports development officer,30876,2021-02-22,graveselizabeth@example.org,(566)631-5696x706,"Unit 3906 Box 6758
DPO AE 89035",Resigned
953e8288-8bb4-44de-82ae-7123dd46c9eb,Jerome Bryant,34,Male,Sales,Industrial buyer,59396,2020-04-23,susanchristensen@example.com,(345)614-7009,"38224 Ashley Lodge Apt. 243
Williamschester, PW 77851",Active
5c1faaf7-8f63-4e57-a0ae-768cb0c2871f,Hannah Black,42,Non-Binary,Finance,"Education officer, museum",30048,2024-07-21,stevensonandrew@example.net,001-738-525-4557x272,"96798 Miranda Loaf
West Alexandraport, AR 68072",Resigned
f359c0d0-2fce-454a-9333-916fc3820f76,Michelle Baker,26,Male,HR,Community education officer,115179,2021-11-22,michael42@example.org,(655)555-3882x8667,"51238 Kyle View Apt. 092
West Sandra, SC 05499",On Leave
05875aea-af9c-46fb-8f7d-76d3ac3ad7f1,Stacey Craig,30,Non-Binary,Marketing,"Engineer, automotive",106010,2020-09-19,boydtaylor@example.net,001-886-737-5001,"299 Snyder Knolls
Port Breanna, NM 35001",Resigned
f64971a1-dd86-4d5b-b262-24638be88733,Marie Taylor,46,Non-Binary,Finance,"Research officer, government",37153,2022-05-05,lmarshall@example.com,903-312-8404x24638,"919 Brandy Mountain
Richardsberg, GA 29521",Terminated
61474500-828b-4240-94a4-03519dd5c244,Cheyenne Baldwin,48,Male,IT,Licensed conveyancer,85784,2021-08-23,nathan10@example.com,934-791-5742,"688 Michelle Point Apt. 457
Scotttown, KS 62370",Resigned
6e6acab3-6369-4312-843c-7510d5d6c1db,James Chan MD,46,Male,Operations,"Engineer, agricultural",80199,2022-03-07,james03@example.net,+1-323-490-9824x32693,"099 Edwards Tunnel
Dustintown, PW 62613",On Leave
63b85494-fa90-4516-a474-e9692c30315d,Kelly Snyder DDS,62,Non-Binary,IT,"Engineer, biomedical",46457,2020-04-11,kirsten01@example.com,+1-363-812-4183x53912,"8278 Butler Junctions
Port Cathy, ND 02051",Terminated
4de9e9fb-69d9-4149-b376-7f93d082e287,Wayne Sherman,62,Male,HR,Clinical cytogeneticist,84397,2020-08-04,oballard@example.com,+1-557-628-9652,"719 Mcconnell Junctions
South Steven, ME 28308",Resigned
